Name,Likelihood,Duplication,Loss,Transfer
group_3479_2,-67.6346,0.000533151,0.199262,0.27008
group_3893_5,-24.0864,1e-07,0.31575,0.489745
spaN,-9.84565,0.1,0.2,0.1
group_2686_8,-99.0743,1e-07,0.309868,0.0981763
group_10443,-41.6087,1e-07,0.448738,0.358221
sacA_1_1,-63.1035,1e-07,0.264115,0.0688011
papA_2_1,-20.173,1e-07,0.716678,0.434896
group_5774_2,-14.2373,1e-07,0.222074,0.532947
yccM,-152.406,1e-07,0.229483,0.214863
group_6174_3,-44.8035,1e-07,0.0337043,0.0387659
hcaR_4,-41.0686,1e-07,0.368043,0.427616
group_2300_2,-100.661,1e-07,0.23508,0.527047
group_3554_10,-19.9003,1e-07,0.484036,0.0740212
slyA,-77.659,1e-07,0.220989,0.0409863
group_3276,-28.3316,1e-07,0.292178,0.489264
group_4334_1,-13.7079,1e-07,0.495274,0.294923
agaS_1,-20.5433,1e-07,0.249721,0.056258
yehB_1_1,-57.9798,1e-07,0.289203,0.129545
group_3452,-15.3057,1e-07,0.192218,0.513125
group_3544_5,-28.7948,1e-07,0.231771,0.245515
group_2253,-80.299,1e-07,0.261722,0.19829
group_4666_2,-14.18,1e-07,0.25799,0.522808
group_5771,-24.5283,1e-07,0.534056,1
group_2219_5,-93.218,1e-07,0.227314,0.529145
group_807,-26.1665,1e-07,0.318274,0.0450872
group_6952,-29.5881,1e-07,0.579048,1
mhbT,-64.8427,1e-07,0.196469,0.527617
group_1719_1,-19.0068,1e-07,0.591752,1e-07
group_3157,-16.8099,1e-07,0.277681,0.234926
group_1936,-44.8463,1e-07,0.46623,1
bfd_1,-23.822,1e-07,0.129824,0.022844
group_6067_1,-26.8142,1e-07,0.354158,0.446405
group_5144,-18.8225,1e-07,0.407506,0.422642
group_3824_5,-20.7706,1e-07,0.269493,0.208012
group_5832_4,-14.243,1e-07,0.218982,0.533487
group_5067,-54.3832,1e-07,0.243434,0.102394
group_4352,-14.1738,1e-07,0.260255,0.522185
group_7766,-19.3258,1e-07,0.567295,1
mlaE,-72.9096,1e-07,0.0376624,0.0788643
yfcP_1,-46.0583,1e-07,0.248532,0.240338
group_4482,-14.2409,1e-07,0.221918,0.532792
group_4158_10,-18.286,1e-07,0.202035,0.261841
mhpA,-125.766,1e-07,0.257525,0.220296
group_4013_1,-14.0091,1e-07,0.350378,0.471135
queH,-118.412,1e-07,0.299691,0.157213
group_9916,-14.0692,1e-07,0.346347,0.472422
group_1680_5,-33.7152,1e-07,0.329043,1
pphA_2_2,-68.292,1e-07,0.249296,0.505658
group_2244_5,-56.9397,1e-07,0.323754,0.453665
arcC1_2_2,-46.0561,1e-07,0.289196,0.210636
agaC_2,-83.5209,1e-07,0.0692241,0.0908156
group_4301_3,-62.9542,1e-07,0.286878,0.11208
group_2755,-71.494,1e-07,0.219108,0.521774
group_5368_3,-13.9573,1e-07,0.387925,0.441298
group_7327,-16.2944,1e-07,0.521666,0.14962
yabJ_2,-36.9163,1e-07,0.289389,0.0608672
gadA_2,-34.7166,1e-07,0.615693,1
group_3664_7,-41.848,1e-07,0.279806,0.0859135
group_7187,-19.204,1e-07,0.393537,0.434959
group_7485,-15.2549,0.022995,0.189126,0.281034
queF,-111.816,1e-07,0.169181,0.111608
group_3893_3,-50.8765,1e-07,0.195411,0.274758
group_9197,-14.2133,1e-07,0.226575,0.532147
group_6074_6,-18.7522,1e-07,0.328226,0.489639
group_10105,-28.9327,1e-07,0.52017,1e-07
sucC_2,-41.793,0.0314012,0.235891,0.0697377
ytfQ,-181.65,0.00991329,0.243983,0.253729
group_104_1,-40.479,1e-07,0.285026,0.217633
group_12333,-42.2813,1e-07,0.304811,0.493901
group_4998_4,-34.4014,1e-07,0.474775,0.267186
group_1762,-208.983,1e-07,0.289275,0.468628
group_6780_1,-13.983,1e-07,0.365487,0.460284
betC,-107.532,1e-07,0.163265,0.185717
nhaK_1,-78.0821,1e-07,0.446357,0.292483
group_240,-109.321,1e-07,0.290268,0.155692
group_4708_3,-13.5436,1e-07,0.506413,0.277453
group_6039_9,-21.2135,1e-07,0.509499,0.100901
prlF,-71.5313,1e-07,0.114341,0.0751231
group_6075_10,-20.3011,1e-07,0.311221,0.153322
group_5884,-31.0299,1e-07,0.27628,0.223854
group_4811,-14.2203,1e-07,0.244924,0.526372
group_3869,-63.5326,1e-07,0.275588,0.153662
phnM,-137.822,0.009935,0.214103,0.194546
yggR_2,-152.538,1e-07,0.42272,0.352641
group_8726_1,-19.9374,1e-07,0.400991,0.374687
emrB_1,-35.7188,1e-07,0.228597,0.20631
yihI,-125.063,1e-07,0.211254,0.146292
group_2651_4,-14.2124,1e-07,0.227184,0.532032
narH,-124.613,1e-07,0.143571,0.187361
group_6686_3,-31.9298,1e-07,0.223677,0.526933
group_4981_3,-14.0654,1e-07,0.3473,0.47204
group_2303_7,-176.96,1e-07,0.376822,0.477993
group_7463,-13.9573,1e-07,0.387925,0.441298
nei,-145.689,1e-07,0.207611,0.201417
rspR,-71.9009,1e-07,0.0825612,0.0610195
group_9695,-27.549,1e-07,0.351295,0.445311
group_1609,-71.8192,1e-07,0.561885,0.129695
dinI_2_1,-226.865,1e-07,0.278967,0.222566
emrE_2_1,-86.4985,1e-07,0.271127,0.0403133
group_7569,-14.2423,1e-07,0.21952,0.533391
cmk,-125.335,1e-07,0.207169,0.153757
pth,-48.1371,1e-07,0.183883,0.0360619
group_3070_1,-17.6326,0.00257214,0.236075,0.267415
rbsK,-117.256,1e-07,0.211216,0.105344
group_1867_4,-29.4345,1e-07,0.288963,0.121671
group_5529_2,-85.0585,1e-07,0.227627,0.242616
group_4370_6,-14.2143,1e-07,0.227125,0.53202
group_2025_6,-194.637,1e-07,0.32495,0.443116
group_277,-14.7387,0.1,0.2,0.1
group_13454,-12.0663,1e-07,0.489126,1e-07
cheR,-110.229,1e-07,0.231547,0.149599
group_3671_4,-63.8091,1e-07,0.707727,1
araB,-160.714,1e-07,0.236573,0.223148
xerD_2_3,-164.189,0.00550226,0.18134,0.478701
group_5034_5,-111.72,1e-07,0.199908,0.260414
group_3135_5,-14.1726,1e-07,0.238313,0.529765
group_7687_2,-34.3854,1e-07,0.721254,1
group_2609_1,-26.3536,1e-07,0.536124,0.163505
group_6852,-14.2119,1e-07,0.227454,0.531984
group_1286_2,-12.8653,1e-07,0.475092,0.308765
cia,-101.665,1e-07,0.387315,0.441675
cdd,-123.667,1e-07,0.246086,0.0982807
group_5156,-13.9375,1e-07,0.368805,0.458669
group_5764_11,-47.5352,1e-07,0.353514,0.433464
group_2596_4,-17.4055,1e-07,0.273167,0.237991
cedA,-51.8073,1e-07,0.0978182,0.0146921
group_4335_4,-23.9516,1e-07,0.546326,1e-07
group_3849_4,-9.84565,0.1,0.2,0.1
group_481_2,-15.3716,0.0102674,0.209127,0.275174
group_2048_1,-55.9101,1e-07,0.236108,0.0969696
group_6264_3,-164.128,1e-07,0.236515,0.223215
group_1722,-63.5321,1e-07,0.233068,0.524584
yidZ,-133.048,1e-07,0.234898,0.109223
frwD_1,-20.3363,1e-07,0.127361,0.0436214
group_2283_1,-60.1145,1e-07,0.452513,1
group_4213_2,-79.7525,1e-07,0.522252,0.209047
group_1341_2,-14.216,1e-07,0.226089,0.532208
group_528_3,-31.3529,1e-07,0.414168,0.368016
group_2224,-108.711,1e-07,0.492806,0.237178
pagN_1,-65.7758,1e-07,0.333133,0.45781
group_1030_1,-9.84565,0.1,0.2,0.1
hin_3,-55.131,1e-07,0.509046,0.100887
group_3473,-54.652,1e-07,0.297781,0.491834
yhdJ_1,-109.747,1e-07,0.232866,0.0752615
group_2908_8,-17.6595,0.00664462,0.230356,0.270835
group_895,-63.6128,1e-07,0.0197845,0.272849
group_7784_1,-29.5933,1e-07,0.56924,1
group_8228_1,-23.8229,1e-07,0.315908,0.164016
group_9924_1,-27.4845,1e-07,0.246245,0.51989
fsaB,-86.5762,1e-07,0.0932774,0.0805026
group_6033,-14.1752,1e-07,0.262505,0.521272
group_7050_5,-16.6035,1e-07,0.145208,0.519347
group_5610,-13.914,1e-07,0.371619,0.457101
group_4015_1,-11.1123,0.1,0.2,0.1
group_6251_5,-25.4426,0.1,0.2,0.1
group_2969,-30.081,1e-07,0.318358,0.177362
deoB_2,-196.509,0.00998726,0.292331,0.306786
group_7642,-54.8505,1e-07,0.366702,0.429425
xerD_1,-138.698,1e-07,0.264331,0.504221
group_8222_1,-74.8828,1e-07,0.542901,0.361038
group_799_2,-38.7534,1e-07,0.237421,0.524529
group_7235,-18.7109,1e-07,0.499391,0.295583
fimH_1,-206.05,1e-07,0.361942,0.466064
lsrD_2,-113.26,1e-07,0.237179,0.24824
sorM,-55.3644,1e-07,0.176581,0.115507
group_5283_1,-19.7756,1e-07,0.395026,0.380783
group_135,-124.335,1e-07,0.231751,0.206307
group_2526_1,-29.5095,1e-07,0.657207,1
group_8075,-11.1123,0.1,0.2,0.1
group_4803_3,-15.2373,1e-07,0.238507,0.253372
group_4452_5,-61.1353,1e-07,0.249411,0.518469
group_7562,-19.2826,1e-07,0.677019,1
group_6501_9,-63.4269,1e-07,0.466118,0.420171
group_1463,-168.814,1e-07,0.240013,0.52409
group_434,-22.5272,1e-07,0.241959,0.096766
lamB,-112.494,1e-07,0.0769934,0.185287
group_4839_1,-62.2641,1e-07,0.271531,0.495024
group_5081_2,-6.57141,0.1,0.2,0.1
group_3980_1,-36.6801,1e-07,0.250485,0.224667
cfaE_1,-17.6177,0.00417454,0.2355,0.268459
group_7757,-45.7636,1e-07,0.289636,0.201161
malP_2_1,-136.283,1e-07,0.249401,0.102944
group_5882_2,-21.5869,1e-07,0.30491,1e-07
group_2526_2,-10.0246,1e-07,0.503145,1e-07
group_1321_1,-14.1949,1e-07,0.238411,0.529429
copB,-29.357,1e-07,0.794759,1
group_1483_2,-68.4606,1e-07,0.261398,0.231409
group_1964,-28.4822,1e-07,0.357335,0.464474
group_3392_1,-14.1664,1e-07,0.243313,0.528404
group_5512_3,-30.416,1e-07,0.336683,0.149753
rsmI,-138.805,1e-07,0.225832,0.168839
group_1683_2,-117.976,1e-07,0.232653,0.0934555
kdpD_2,-49.8019,1e-07,0.205008,0.240718
group_2245_1,-26.1023,1e-07,0.272487,1e-07
fabG_4,-18.2725,1e-07,0.339821,0.469862
group_10503_3,-36.6701,0.306199,0.135853,0.49858
rihA,-128.074,1e-07,0.223744,0.13662
dps,-32.593,1e-07,0.0454004,0.0294518
group_11533,-20.3118,1e-07,0.221654,0.51809
group_3263_2,-14.9915,1e-07,0.236169,0.256365
sspB,-54.9668,1e-07,0.0444596,0.0498837
argF_1,-48.0596,1e-07,0.287684,0.212676
group_12582,-19.3825,1e-07,0.523625,1
group_5632,-32.3555,1e-07,0.449846,0.351112
group_11636_1,-22.4211,1e-07,0.238434,0.51726
yadM_2_1,-4.5326,1e-07,1e-07,1e-07
group_5004_1,-18.6329,1e-07,0.364525,0.451871
group_5642_5,-24.4454,1e-07,0.62048,1
lolD_3,-42.8082,1e-07,0.231335,0.0201298
group_6893,-60.6821,1e-07,0.337607,0.445891
exuT_3,-14.2071,1e-07,0.229519,0.531584
group_6308,-33.2219,1e-07,0.19212,0.533504
group_3105,-12.9537,0.1,0.2,0.1
group_1328_5,-36.4759,1e-07,0.236105,0.519372
cheY,-96.1906,1e-07,0.269372,0.0576726
group_9373,-24.1125,1e-07,0.418788,0.359737
yjgL,-104.13,1e-07,0.403955,0.418369
group_5935,-19.2977,1e-07,0.735057,1
rimI,-166.721,1e-07,0.249948,0.215812
iucA,-168.542,1e-07,0.30498,0.17938
group_10782,-14.2344,1e-07,0.225811,0.532051
group_4457,-23.2974,1e-07,0.352737,0.463899
group_3506,-115.355,1e-07,0.405939,0.49872
group_8239_2,-11.4061,1e-07,0.543149,1e-07
bauC,-14.2025,1e-07,0.234109,0.530427
fadD,-123.751,1e-07,0.246118,0.0998404
group_3059_2,-13.9573,1e-07,0.388203,0.441056
group_4649_1,-14.2432,1e-07,0.218585,0.533579
group_4440,-39.3541,1e-07,0.505698,0.974671
group_7009_4,-29.524,1e-07,0.660124,1
group_4510_3,-14.0638,1e-07,0.344312,0.474061
group_8481_3,-51.6879,1e-07,0.307158,0.0887926
group_6039_4,-19.3975,1e-07,0.256272,0.526093
kpsT_3,-10.3396,0.1,0.2,0.1
sucB,-129.02,1e-07,0.2239,0.132216
group_7083_9,-136.586,1e-07,0.328323,0.517989
group_3434_1,-19.2514,1e-07,0.643529,1
group_696_3,-184.359,1e-07,0.386432,0.219567
walR,-22.9472,1e-07,0.269349,0.0425069
group_3465_2,-80.5949,1e-07,0.468303,0.132194
group_3253,-41.2445,1e-07,0.505552,0.272064
adiA_2,-71.4473,1e-07,0.295259,0.189659
group_7974,-28.9594,1e-07,0.768673,1
group_9571,-14.2125,1e-07,0.227122,0.532039
deoR_2,-144.666,1e-07,0.283988,0.47907
group_758,-160.685,1e-07,0.269259,0.166107
group_1060,-67.4522,1e-07,0.263593,0.50356
group_4083_3,-34.3777,1e-07,1,1
ppsE_1,-23.0147,1e-07,0.19198,0.155126
group_8316,-29.5649,1e-07,0.555555,1
group_2803,-128.32,1e-07,0.209034,0.173441
group_5563_2,-90.4325,1e-07,0.140604,0.191797
group_6655,-15.1305,1e-07,0.543377,1e-07
torZ_1,-18.117,1e-07,0.236712,0.244449
group_3066,-31.3647,1e-07,0.200252,0.226877
group_314_2,-14.2109,1e-07,0.2283,0.531791
group_1218_4,-19.2875,1e-07,0.594707,1
group_3401,-37.8626,1e-07,0.46977,0.266991
group_5766_8,-24.6496,1e-07,0.254877,0.151529
group_7652,-79.2033,1e-07,0.366157,0.124187
arcA_2,-17.7556,1e-07,0.0924142,0.0416297
group_1804_5,-53.2685,1e-07,0.305198,0.492258
group_2140,-36.6791,1e-07,0.335022,0.457205
group_5258_9,-182.716,1e-07,0.419673,0.46626
group_2911_2,-121.219,1e-07,0.24533,0.255944
rsmF,-149.057,1e-07,0.209088,0.218024
group_5683_1,-127.675,1e-07,0.275084,0.515042
group_3612,-23.9141,1e-07,0.508495,0.179243
group_37_3,-14.243,1e-07,0.218982,0.533487
group_4465_7,-23.9491,1e-07,0.283036,0.204173
group_6493_1,-13.9929,1e-07,0.364242,0.460968
group_5011_2,-110.8,1e-07,0.273919,0.2464
group_11121,-22.8448,1e-07,0.428349,0.155561
group_6355_3,-52.722,1e-07,0.318472,0.509198
group_5006_2,-46.1111,1e-07,0.225489,0.110478
group_6013_1,-126.462,1e-07,0.22997,0.137035
group_3359_2,-12.9735,0.1,0.2,0.1
group_3194_1,-85.6076,1e-07,0.330628,0.469683
hokC_3,-30.1692,1e-07,0.260418,0.230685
group_4612_4,-64.8267,1e-07,0.212632,0.515407
group_12167,-10.2764,1e-07,0.494391,1e-07
group_11895,-39.3706,1e-07,0.40274,0.391469
group_12892,-57.2277,1e-07,0.269413,0.0756997
group_991_2,-33.0932,0.0311351,0.244113,0.114882
group_10811_3,-16.7441,0.00290576,0.207611,0.271278
group_1481_8,-11.5253,0.1,0.2,0.1
group_5665_2,-63.8414,1e-07,0.293981,0.169036
setA,-32.6282,0.022288,1e-07,0.0625989
group_3508_4,-34.2231,1e-07,0.213587,0.259162
group_2888_6,-19.6496,1e-07,0.0741232,0.0481022
group_9241,-28.99,1e-07,0.388458,0.442828
group_6643_1,-27.0159,1e-07,0.251534,0.229492
chiA,-42.702,1e-07,0.0931696,0.180335
yfgJ_1,-18.476,1e-07,0.0439029,0.0343379
group_5405_8,-22.6253,1e-07,0.274956,0.503801
group_8577,-14.0091,1e-07,0.350378,0.471135
group_588_4,-54.9445,1e-07,0.674767,1
yfcO,-9.93054,0.1,0.2,0.1
group_6884_2,-29.5095,1e-07,0.657207,1
group_5037,-18.7143,1e-07,0.422009,0.409604
group_12642,-14.2077,1e-07,0.232199,0.530784
group_6976_1,-48.8483,1e-07,0.459449,0.387165
group_3539_1,-15.3201,1e-07,0.20424,0.507433
prfC,-199.349,1e-07,0.258786,0.473723
group_7982_1,-57.6644,1e-07,0.293699,0.499901
group_9694_2,-78.0077,1e-07,0.326392,0.46315
group_3359_3,-32.3593,1e-07,0.437324,1e-07
group_6098,-29.9355,1e-07,0.258398,0.50669
group_4735,-39.6853,1e-07,0.3322,0.489653
group_1777_2,-52.0213,1e-07,0.2293,0.258103
yfcP_7,-11.081,0.1,0.2,0.1
group_3169_1,-19.3546,1e-07,0.574237,1
group_6866,-22.8228,1e-07,0.492665,0.300304
group_5844,-13.9944,1e-07,0.466316,0.344157
group_2235_1,-30.4786,1e-07,0.49595,0.273157
group_3384_2,-33.9333,1e-07,0.478489,0.240531
group_6170_1,-14.2446,1e-07,0.217582,0.533742
group_3477_10,-41.8343,1e-07,0.311074,0.492165
group_4015_2,-27.6575,1e-07,0.232982,0.524644
group_2922_1,-41.4744,1e-07,0.245119,0.519998
group_1242,-58.2399,1e-07,0.257111,0.238554
group_6794_1,-37.8184,1e-07,0.24761,0.524571
amyA,-188.254,1e-07,0.230937,0.257912
group_596_1,-24.3283,1e-07,0.50262,0.124265
group_9657,-48.6465,1e-07,0.492239,0.236427
ydfZ,-37.0869,1e-07,0.0475195,0.0189016
group_718,-132.433,1e-07,0.417283,0.378936
argB,-73.6566,1e-07,0.0919111,0.0470521
group_6551_2,-22.3385,1e-07,0.451598,0.220927
group_1487,-25.6459,1e-07,0.274778,0.502336
group_6534_4,-65.1438,1e-07,0.224006,0.511916
group_980,-49.4983,1e-07,0.489667,0.426137
group_5529,-150.936,1e-07,0.260617,0.175252
hin_1_5,-9.84565,0.1,0.2,0.1
group_113_15,-27.6924,1e-07,0.134711,0.0953395
group_1804_4,-12.1032,1e-07,0.494117,1e-07
group_1547_2,-19.28,1e-07,0.309532,0.501219
atpB,-66.9278,1e-07,0.0557179,0.0812845
cspB_1_1,-37.4001,1e-07,0.394732,0.413681
yfgJ,-46.3975,1e-07,0.086949,0.0842854
group_4014_4,-14.0698,1e-07,0.317672,0.496893
group_5013_8,-46.9863,1e-07,0.441273,0.118094
group_2306,-24.4837,1e-07,0.10015,0.494409
group_4575,-18.7071,1e-07,0.410286,0.418327
group_3835,-43.4359,1e-07,0.264498,0.505853
group_5809,-23.819,1e-07,0.419779,0.408708
group_3267_1,-15.2777,1e-07,0.198854,0.512142
group_402,-57.9708,1e-07,0.487026,0.283523
group_6806,-43.2283,1e-07,0.193988,0.5047
group_8022_1,-22.5555,1e-07,0.344877,0.456269
group_2457_2,-24.4446,1e-07,0.621028,1
group_9351,-79.7111,1e-07,0.298554,0.471018
group_3088,-90.8288,1e-07,0.320747,0.492652
group_2759,-42.7895,1e-07,0.428777,0.391804
ygfF,-63.8731,1e-07,0.213487,0.152941
fldA,-99.0574,1e-07,0.172038,0.10036
oxyR_1,-113.324,0.00745802,0.193256,0.104638
group_3622,-14.2439,1e-07,0.218136,0.533649
group_9402,-22.2987,1e-07,0.559846,1e-07
group_10725_2,-16.7441,0.00290576,0.207611,0.271278
ugd_1,-13.9966,1e-07,0.290783,0.173675
group_2146_2,-149.302,1e-07,0.305199,0.495468
group_3763,-49.8851,1e-07,0.778642,1
group_4660_1,-42.2813,1e-07,0.304811,0.493901
group_5369_4,-35.9887,1e-07,0.303848,0.139732
group_4381_4,-14.2203,1e-07,0.244924,0.526372
group_24_4,-75.5319,1e-07,0.252859,0.508073
group_6253_2,-41.8367,1e-07,0.278735,0.517629
group_6039_11,-74.542,1e-07,0.403407,0.3828
group_9906,-14.2209,1e-07,0.244375,0.526511
group_4561_4,-114.525,1e-07,0.244619,0.512211
group_2748,-38.483,1e-07,0.265456,0.0918835
acrZ,-56.2788,1e-07,0.244218,0.0537687
intS_2,-206.502,1e-07,0.327479,0.462834
galE_2_2,-13.9952,1e-07,0.363359,0.461568
rhmA_1,-88.297,1e-07,0.147333,0.186915
group_4983,-22.2987,1e-07,0.559846,1e-07
nicS,-106.581,1e-07,0.318951,0.176803
group_3379,-100.721,1e-07,0.418233,0.414751
group_7969,-40.7568,1e-07,0.251899,0.521235
group_2861_3,-45.0001,1e-07,0.27612,0.139818
ybiS,-142.207,1e-07,0.261853,0.145074
mprA_3,-14.2434,1e-07,0.218817,0.533505
group_1515_1,-60.7929,1e-07,0.493558,0.144663
group_4345,-11.0594,0.1,0.2,0.1
kefC_1,-142.979,1e-07,0.277713,0.175644
group_3972_5,-44.2962,1e-07,0.431972,0.362513
group_2467_4,-14.1809,1e-07,0.257543,0.522919
group_5708,-24.6388,1e-07,0.241924,0.531823
frmR,-27.7949,1e-07,0.0945064,0.01981
secA,-141.192,1e-07,0.199613,0.138591
group_6375_6,-29.0845,1e-07,0.694017,1
group_5183_1,-14.2077,1e-07,0.229148,0.531656
group_2657_2,-35.0026,1e-07,0.246182,0.515791
relE_1,-28.487,1e-07,0.258688,0.219313
group_2702,-14.0492,1e-07,0.337768,0.478972
bcsQ,-110.495,0.0135698,0.214726,0.046039
ipaJ,-9.84565,0.1,0.2,0.1
group_3685_1,-19.2009,1e-07,0.358498,0.47023
rlmG,-108.67,1e-07,0.197826,0.104844
group_1417,-92.3931,1e-07,0.199356,0.101876
group_6383,-24.8582,1e-07,0.392778,0.402031
group_5271,-82.5472,1e-07,0.225348,0.258239
lpfA_1,-16.82,1e-07,0.120342,0.0542515
group_3952_1,-29.1129,1e-07,0.378525,0.404285
nikA,-150.859,1e-07,0.188289,0.242142
group_3751_4,-32.4918,1e-07,0.434589,0.328687
rbn,-137.721,0.0203951,0.173766,0.161051
group_4839_5,-16.5256,1e-07,0.505502,0.154072
group_3175,-15.4234,0.1,0.2,0.1
ugd_2,-14.646,0.1,0.2,0.1
ydiE,-82.6074,1e-07,0.219973,0.0266733
ibpA,-88.8548,1e-07,0.180596,0.0999989
group_2189_13,-41.17,1e-07,0.312198,0.491139
group_4698_3,-10.8793,0.1,0.2,0.1
msbA_3,-79.5491,1e-07,0.225801,0.506551
group_2027_1,-79.8713,0.0293614,0.256606,0.0638206
group_7191_4,-21.4366,1e-07,0.203132,0.522317
group_53_2,-15.5155,1e-07,0.547341,1e-07
group_1204,-166.885,1e-07,0.304285,0.494245
group_7820_1,-14.2107,1e-07,0.251857,0.524402
tomB,-67.4184,1e-07,0.182148,0.0339317
group_1653,-17.6104,1e-07,0.268003,0.113182
group_7598,-33.2392,1e-07,0.488312,0.111223
group_793_1,-32.2496,1e-07,0.530986,0.16385
group_3249,-20.4495,1e-07,0.239413,0.225312
group_11813,-14.218,1e-07,0.227182,0.531805
group_7696_1,-29.5095,1e-07,0.657207,1
group_5754_1,-19.2913,1e-07,0.251018,0.248525
group_4439_1,-18.8604,1e-07,0.282145,0.512683
group_6669_1,-139.679,0.00998831,0.240999,0.130462
group_3873,-15.0616,1e-07,0.212762,0.5055
group_3367_2,-14.7585,0.1,0.2,0.1
group_1928_2,-171.795,0.00277618,0.319298,0.134703
group_9620,-22.8737,1e-07,0.252289,0.513356
group_4761_1,-18.2632,1e-07,0.206721,0.0796121
oppF,-134.005,1e-07,0.199285,0.157781
group_4460_3,-33.5992,1e-07,0.229548,0.219494
menA,-129.506,1e-07,0.224361,0.136454
group_4140_2,-32,1e-07,0.309119,0.485613
group_9058_2,-37.9139,1e-07,0.292369,0.15909
group_1863_1,-92.3622,1e-07,0.240242,0.507151
group_3378_1,-25.1025,1e-07,0.497121,0.230805
group_2555,-39.6808,1e-07,0.550878,1
ebgA,-163.856,1e-07,0.248792,0.213699
yhjR,-36.3613,1e-07,0.181952,0.0505981
group_935_6,-30.2173,1e-07,0.486211,0.105963
group_5290,-23.51,1e-07,0.419141,0.146015
group_1157_1,-94.0852,1e-07,0.208351,0.524747
group_5669_2,-12.9533,0.1,0.2,0.1
argT,-68.8193,1e-07,0.0664678,0.059078
group_84_2,-11.0287,0.1,0.2,0.1
group_5742_6,-14.6082,1e-07,0.248044,1e-07
group_156,-24.4638,1e-07,0.575096,1
group_815_3,-184.38,1e-07,0.251458,0.520899
group_1938,-54.9295,1e-07,0.258955,0.230542
sbp,-99.6914,1e-07,0.18918,0.0702597
group_6718_1,-26.3872,1e-07,0.538303,1e-07
virB9_3,-90.5467,1e-07,0.435079,0.340083
apxIB_2,-39.7378,1e-07,0.668105,1
group_14546,-14.2423,1e-07,0.21952,0.533391
aglB,-36.6193,1e-07,0.203449,0.138168
nhaK,-147.844,1e-07,0.257213,0.180495
motB,-166.813,1e-07,0.251131,0.220224
group_708,-12.9569,0.1,0.2,0.1
group_6105_2,-103.183,1e-07,0.227683,0.522863
group_4675_6,-71.1108,1e-07,0.26216,0.230661
dctA,-87.7093,1e-07,0.146939,0.0887889
prtR_5,-31.3609,1e-07,0.501446,0.264181
group_10997,-31.3542,1e-07,0.317913,0.465992
group_4554_11,-23.777,1e-07,0.400604,0.428913
nfsA,-117.921,1e-07,0.191806,0.161926
tsr,-228.519,1e-07,0.278676,0.50091
dapE,-148.591,1e-07,0.225648,0.207343
tsx_2,-41.7889,1e-07,0.209511,0.252965
group_10098_1,-14.2439,1e-07,0.218077,0.533663
group_8958,-24.5113,1e-07,0.560154,1
group_14397,-14.2077,1e-07,0.232199,0.530784
arnF,-106.291,1e-07,0.181373,0.119806
group_5153_4,-15.3057,1e-07,0.192218,0.513125
group_7774_1,-24.2753,1e-07,0.879333,1
group_4531_2,-13.8288,1e-07,0.479564,0.319864
group_8871,-39.3285,0.00193816,0.222014,0.276753
group_4920_1,-15.3034,1e-07,0.194352,0.51273
group_6831,-48.2932,1e-07,0.304498,1e-07
pgi,-139.097,1e-07,0.10238,0.248626
group_2314,-12.4969,1e-07,0.476823,0.0128655
trmO,-82.1777,1e-07,0.0460113,0.0721673
group_7443_2,-19.3699,1e-07,0.564293,1
group_7696_2,-14.1734,1e-07,0.260288,0.522178
glnQ_2,-97.4332,1e-07,0.209232,0.0422529
group_5346_1,-16.6045,1e-07,0.146457,0.519275
pflA,-122.755,1e-07,0.183084,0.187432
group_4592,-12.7896,0.1,0.2,0.1
group_5280_5,-23.3967,1e-07,0.257792,0.506622
group_8249,-37.4255,1e-07,0.311269,0.479408
group_3623_6,-34.0424,1e-07,0.294896,0.19885
group_6446_1,-12.6831,0.1,0.2,0.1
pvuIIM_1,-19.6361,1e-07,0.246601,0.250558
group_4002,-14.7563,0.1,0.2,0.1
group_2918_4,-23.8796,1e-07,0.764573,1
group_10147,-34.5252,1e-07,0.875284,1
group_2883_1,-14.6754,1e-07,0.472424,1e-07
group_3878_3,-90.7466,1e-07,0.37005,0.41074
group_10819,-10.2764,1e-07,0.494391,1e-07
group_9523,-26.4253,1e-07,0.184812,0.532411
group_3779_12,-119.006,1e-07,0.396112,0.450155
group_5333,-66.8346,1e-07,0.220565,0.515572
group_285_3,-92.0573,1e-07,0.19437,0.060689
group_11063_1,-12.7764,0.1,0.2,0.1
spiA,-48.9945,1e-07,0.244759,0.248136
group_3475_2,-61.0911,1e-07,0.451371,0.328951
group_13115,-24.1884,1e-07,0.434506,0.33983
ygjP,-129.86,1e-07,0.232388,0.138509
group_1682_6,-100.771,1e-07,0.351577,0.438749
group_6471_2,-97.944,1e-07,0.220063,0.531919
group_4194_8,-14.1409,1e-07,0.267069,0.520119
gspC,-21.0663,1e-07,0.109596,0.0163311
group_662,-134.002,1e-07,0.262182,0.122165
hcaR_2_1,-94.0309,1e-07,0.211909,0.159434
parM_1,-91.1421,1e-07,0.485055,0.43024
group_10810_1,-31.3002,1e-07,0.335098,0.460008
group_6126,-148.768,1e-07,0.25734,0.145567
group_8443,-14.2125,1e-07,0.227122,0.532039
group_3374,-14.2388,1e-07,0.220798,0.533196
group_4139_1,-14.191,1e-07,0.242415,0.528297
group_4086_5,-126.706,1e-07,0.227191,0.112907
group_3836_5,-75.5589,1e-07,0.419632,0.353699
group_3656_7,-35.4363,1e-07,0.331933,0.471104
